,Date,Time,AM/PM,Code,Range,Result
660,2008-08-11,01:41,AM,tuNmxzYZ,65.91211,M
4998,2008-08-11,01:52,AM,GCwAPO15,66.049938,H
1902,2008-08-11,02:35,AM,hjlFa8PG,82.260676,M
1589,2008-08-11,03:31,AM,FTQZym6t,63.313568999999994,H
261,2008-08-11,03:53,AM,SjXYi52j,54.231267,M
3488,2008-08-11,04:35,AM,oYY4Ukql,69.73365,M
3105,2008-08-11,05:51,AM,9jvV376z,82.21825799999999,H
7805,2008-08-11,06:37,AM,fzInwqUt,84.003334,H
6061,2008-08-11,06:57,AM,5p1nZZLr,70.007234,H
2843,2008-08-11,07:35,AM,6WU0M1On,65.707826,M
4052,2008-08-11,07:40,AM,a9Xs3ItS,70.355726,M
7599,2008-08-11,09:28,AM,38mWP7oG,84.095687,H
5520,2008-08-11,09:40,AM,yaleG7tf,76.221961,H
3299,2008-08-11,10:06,AM,YIf7mDbz,58.322217,M
8456,2008-08-11,11:31,AM,tREASeM0,74.639394,M
1759,2008-08-11,02:53,PM,KGWF4iGs,73.415549,M
9921,2008-08-11,04:16,PM,dHoZmhaX,82.862135,M
367,2008-08-11,04:48,PM,PzkoQxWZ,64.433141,H
9818,2008-08-11,06:06,PM,LM5DE5Du,62.86693,M
6447,2008-08-11,07:50,PM,2B3n1TFg,55.488191,H
8482,2008-08-11,08:49,PM,SoqbK1JG,62.501615,H
3666,2008-08-11,11:46,PM,kfbZU1DS,72.43384300000001,M
5280,2008-08-11,12:49,PM,s3SpSvQb,81.55363100000001,M
9711,2008-08-12,01:01,AM,fFLH7HyU,76.387579,H
7694,2008-08-12,01:40,AM,toCevE6S,69.905827,H
4716,2008-08-12,02:51,AM,g50Ols0F,75.043499,M
7056,2008-08-12,05:08,AM,lPf9espL,70.035951,H
5311,2008-08-12,05:27,AM,j0dGGSTi,80.042934,M
4220,2008-08-12,06:09,AM,8kro4ZMi,55.186737,M
5994,2008-08-12,06:24,AM,FeykrTkB,72.297454,H
8447,2008-08-12,07:11,AM,E5HFa0aZ,61.146080000000005,M
6759,2008-08-12,08:20,AM,421vPiWV,57.440111,M
762,2008-08-12,11:09,AM,oau6odd4,91.53899799999999,M
1442,2008-08-12,11:30,AM,hgowVjd7,64.698577,M
9373,2008-08-12,11:54,AM,KSmAdmU1,71.71810699999999,M
7388,2008-08-12,03:37,PM,t6z2HlbT,71.83189200000001,M
3900,2008-08-12,03:38,PM,7kXwMHbh,84.327269,H
4305,2008-08-12,03:58,PM,mqGPorg5,78.284132,M
2978,2008-08-12,04:07,PM,Cvk7D0qj,82.054092,H
4417,2008-08-12,05:38,PM,gkTuvfts,68.69359,M
8051,2008-08-12,05:44,PM,hxGhZTlX,80.50544599999999,H
7950,2008-08-12,08:51,PM,YaaNZhti,62.882406,M
8116,2008-08-12,08:51,PM,hdIpHPC5,86.32860500000001,M
5762,2008-08-12,09:30,PM,vPuOHQaV,69.51244100000001,M
1119,2008-08-12,09:58,PM,q7wWoopX,87.178237,H
5656,2008-08-12,10:12,PM,uvl4ZMhi,92.754616,M
9534,2008-08-12,11:17,PM,5X8N7cNw,58.202254,M
4436,2008-08-12,12:08,PM,z9gOTlHw,87.933277,M
8638,2008-08-12,12:12,PM,RCVdM3dN,50.870784,H
1856,2008-08-12,12:25,PM,kSi8U26u,58.717307,M
6870,2008-08-13,01:10,AM,3KxlfrI3,85.074798,H
2710,2008-08-13,01:42,AM,qVgyYJvr,67.96874,H
6284,2008-08-13,02:17,AM,qVvuQbqH,67.29769499999999,H
8980,2008-08-13,02:39,AM,A4J4Qufk,89.521036,M
8596,2008-08-13,07:39,AM,fmJJhX8V,66.481809,M
8976,2008-08-13,08:08,AM,qUqxJOMQ,66.99764,M
4559,2008-08-13,12:56,AM,jp9KEreO,61.751691,H
3020,2008-08-13,06:56,PM,R5mHvKVG,74.306628,M
2013,2008-08-13,08:06,PM,MBxrFuFB,72.465242,H
5974,2008-08-13,08:07,PM,NYnTT2l4,71.292153,M
8777,2008-08-13,08:36,PM,r2Mc4ZrD,73.922428,M
814,2008-08-13,09:33,PM,EHvCxmhW,73.399055,M
5677,2008-08-13,10:35,PM,0MEIHpYs,92.253236,H
5061,2008-08-13,11:29,PM,S1MM4Wxp,69.18629399999999,M
5530,2008-08-13,11:45,PM,HHFHZkax,78.16984599999999,H
8085,2008-08-14,02:45,AM,8GPb5J2M,85.064562,M
7905,2008-08-14,03:55,AM,UwaFnoSs,78.088678,M
603,2008-08-14,04:10,AM,wmAQKgyZ,59.003099,M
4798,2008-08-14,04:15,AM,zBK4tt4r,66.804672,M
9122,2008-08-14,04:50,AM,msr6erhI,61.980424,M
6211,2008-08-14,06:25,AM,V8WD8H5z,64.00561,M
6639,2008-08-14,06:36,AM,XnyVswez,83.298721,H
2877,2008-08-14,07:18,AM,KVCge48E,64.9058,H
9835,2008-08-14,08:43,AM,bn4p7Mem,53.286065,M
5509,2008-08-14,09:54,AM,xuXiYy04,53.450603,M
525,2008-08-14,10:21,AM,XvAR5yMv,64.713748,M
8294,2008-08-14,10:39,AM,sdTm5UsF,72.107037,M
5472,2008-08-14,11:08,AM,lCbvdRz9,65.27079300000001,M
3866,2008-08-14,12:27,AM,wwIN4qYE,60.124212,M
8823,2008-08-14,12:27,AM,qiopT9VP,93.592219,M
8167,2008-08-14,01:21,PM,4TKN9O71,85.871853,M
8403,2008-08-14,01:37,PM,9DTG6mvX,77.233263,M
7111,2008-08-14,02:11,PM,EmfuxNmt,61.949123,M
3786,2008-08-14,02:33,PM,ZdUY3CGo,78.235497,M
2726,2008-08-14,04:53,PM,pjGqvRUL,99.084551,H
9819,2008-08-14,05:36,PM,V1vmU0Gm,80.029119,M
9660,2008-08-14,08:30,PM,sJJRTOvB,58.44279,M
8740,2008-08-14,09:04,PM,Il346cEq,77.18355799999999,M
8511,2008-08-14,10:48,PM,Gje0q1zL,71.292987,M
908,2008-08-14,11:39,PM,Tsw9wRF9,73.986126,H
6655,2008-08-14,11:46,PM,yGtyll18,75.762123,M
7787,2008-08-14,12:33,PM,RRrAJDdx,66.243758,H
7934,2008-08-15,01:25,AM,q4T8jsON,75.267227,M
3533,2008-08-15,01:45,AM,PzOyjFyU,93.322724,M
6710,2008-08-15,02:49,AM,jTh8wnry,67.118767,H
7646,2008-08-15,03:22,AM,lMKQTOUv,66.620959,M
8406,2008-08-15,04:24,AM,7Dxwb1pK,93.321343,H
3452,2008-08-15,05:25,AM,hZDm5nc5,68.605577,H
7084,2008-08-15,06:10,AM,8jDYMOIH,53.006278,M
8842,2008-08-15,06:30,AM,2TwvVD4e,59.449774,M
3139,2008-08-15,08:43,AM,3iDf7E3r,62.27920699999999,M
5464,2008-08-15,09:11,AM,OeOaVi6R,77.861974,M
8891,2008-08-15,09:26,AM,KDAOtB8Y,92.477528,M
9117,2008-08-15,11:02,AM,1g6mNnF5,58.685798999999996,M
7417,2008-08-15,11:10,AM,WErUE7uQ,75.76951899999999,M
9726,2008-08-15,11:38,AM,DNmmalUq,75.598387,M
7722,2008-08-15,11:46,AM,t6IhPAck,87.544199,M
1536,2008-08-15,01:01,PM,DSmGk5sW,63.513895999999995,M
3174,2008-08-15,01:05,PM,LA1v38PR,62.834543000000004,M
8191,2008-08-15,02:44,PM,Tb69Dp5g,67.395292,M
1273,2008-08-15,03:38,PM,mkk4uMup,63.245181,H
7117,2008-08-15,04:43,PM,vdJlBR0m,74.030119,M
7074,2008-08-15,04:56,PM,H9CJSqlK,75.077954,M
1806,2008-08-15,06:29,PM,knO7KAPU,73.167868,M
2779,2008-08-15,06:47,PM,CpHDVkBr,75.675612,H
7613,2008-08-15,07:30,PM,W2M7HLwe,67.242944,M
6835,2008-08-15,07:53,PM,HFO5qACI,65.040702,M
8762,2008-08-15,08:21,PM,nxw1e0rI,76.11079000000001,M
3545,2008-08-15,08:29,PM,5UkCLb32,58.631420999999996,M
6883,2008-08-15,08:43,PM,cv2IowpX,72.262865,H
3204,2008-08-15,09:19,PM,9J87ZzNd,100.25959,M
3486,2008-08-16,01:10,AM,AVdiHpnD,72.364638,M
6099,2008-08-16,01:15,AM,qZ31mLqa,89.406553,M
3865,2008-08-16,02:59,AM,je01x8Dc,74.671591,M
8894,2008-08-16,04:06,AM,32yYwKHE,67.508735,M
6537,2008-08-16,04:14,AM,E9fiv3Zj,64.38728,M
5251,2008-08-16,04:20,AM,KqPIEnAL,74.701371,H
1421,2008-08-16,04:44,AM,lRZI7FF1,77.233936,M
9775,2008-08-16,04:56,AM,c4Otbo4N,67.113316,M
8074,2008-08-16,05:22,AM,z3fB9Wqs,65.054288,H
979,2008-08-16,06:22,AM,76otZn7z,71.186849,M
7304,2008-08-16,11:26,AM,e76IbiDX,76.502974,M
7896,2008-08-16,11:48,AM,h0HUlKYD,67.288978,M
5715,2008-08-16,12:58,AM,Sg9UYRTZ,80.07974399999999,M
766,2008-08-16,01:51,PM,luPjLt9I,69.33606400000001,M
9238,2008-08-16,04:27,PM,AXZ8h7oN,55.602571,H
9681,2008-08-16,08:10,PM,ED3yKzwh,82.48893100000001,M
9942,2008-08-16,09:07,PM,CvFEwHEi,80.08832199999999,H
8320,2008-08-16,10:00,PM,uX8mJTrL,78.99054100000001,M
8362,2008-08-16,10:22,PM,xfwvkm7j,75.328707,M
2391,2008-08-16,10:31,PM,l99MmpbK,79.958391,H
3003,2008-08-16,10:32,PM,G1Pam9Bw,77.091103,H
8275,2008-08-16,10:34,PM,IeBVEolU,72.057603,M
8914,2008-08-16,10:50,PM,uSC7BZsM,67.31620799999999,M
879,2008-08-16,11:10,PM,kJilGFta,68.358583,M
4345,2008-08-16,12:22,PM,FCbRN4u3,93.956783,M
4686,2008-08-16,12:38,PM,unbveMNO,65.46316,M
5648,2008-08-16,12:40,PM,AooYGjOV,69.208005,H
929,2008-08-17,01:58,AM,ICwWAI1m,65.07559499999999,M
1203,2008-08-17,03:36,AM,U4WGhvol,84.825349,M
2943,2008-08-17,04:11,AM,rAXabFxu,57.562889,H
8355,2008-08-17,04:24,AM,LOTa7Mkd,79.389208,M
85,2008-08-17,04:41,AM,7x29osFC,79.48357299999999,M
938,2008-08-17,04:46,AM,gF3QcnpM,77.926285,M
400,2008-08-17,04:47,AM,DrGGSqJh,83.852636,M
9999,2008-08-17,04:54,AM,hwFfrSNP,61.74716899999999,M
4416,2008-08-17,05:03,AM,iqGssJlD,87.11536600000001,M
1081,2008-08-17,05:40,AM,onUiUDeu,58.04578000000001,H
6328,2008-08-17,05:54,AM,1d0arRZ8,79.109125,M
133,2008-08-17,06:00,AM,6XIpmUvS,105.50771200000001,M
1121,2008-08-17,06:01,AM,XMDlh6WH,96.970525,M
6445,2008-08-17,06:37,AM,nAm4TBiZ,83.32493199999999,H
5546,2008-08-17,06:38,AM,s0OkoA5V,68.6041,H
8023,2008-08-17,06:49,AM,WJM782EW,65.948973,M
2689,2008-08-17,07:01,AM,hplXPS12,66.513368,M
7459,2008-08-17,07:13,AM,6gD9gpra,46.261545,M
5868,2008-08-17,10:28,AM,JRoXmpjQ,78.771378,M
5571,2008-08-17,12:25,AM,MaNIO115,57.95208100000001,M
944,2008-08-17,02:11,PM,G9iK8Ffm,77.432443,M
6827,2008-08-17,02:14,PM,DfNWWJE8,55.72959300000001,M
5269,2008-08-17,02:56,PM,5kL4rwcE,56.632737,M
2705,2008-08-17,04:37,PM,2WiOIFEq,81.710879,M
9247,2008-08-17,07:15,PM,S7qv2Hq5,80.29811600000001,M
3348,2008-08-17,07:37,PM,prC4KOxA,63.578986,H
139,2008-08-17,09:33,PM,oj0uJYqw,53.470161,M
5731,2008-08-17,11:00,PM,1hBoiWpk,92.81406199999999,M
3612,2008-08-17,12:37,PM,PXD8WQ5e,57.124518,M
5987,2008-08-18,02:32,AM,QbaSKo5E,66.799092,M
5650,2008-08-18,03:59,AM,BnbAlExP,69.450935,H
2091,2008-08-18,04:44,AM,IIfJInXI,52.571216,H
3949,2008-08-18,07:49,AM,XkdgiA0j,66.971439,M
5242,2008-08-18,09:42,AM,1dlNcuHb,70.51654599999999,M
420,2008-08-18,10:28,AM,yCzkSnj8,74.217382,H
5422,2008-08-18,10:54,AM,6SXSaggU,71.061079,M
5452,2008-08-18,11:54,AM,et0ctxi6,81.64755799999999,H
2691,2008-08-18,12:06,AM,vnJ2dM6j,86.22450500000001,M
8564,2008-08-18,01:53,PM,5selYq6G,65.647541,H
4726,2008-08-18,03:46,PM,IJcwiIKA,71.49939599999999,M
3569,2008-08-18,03:59,PM,R9VwUstK,67.73611899999999,M
6629,2008-08-18,04:09,PM,b4G3CDNg,70.116223,M
9772,2008-08-18,06:48,PM,g5AbhOvP,80.356566,M
465,2008-08-18,07:11,PM,j3un5ogW,94.458454,M
8532,2008-08-18,08:26,PM,DYOdFl9G,89.859425,M
2884,2008-08-18,08:48,PM,EQasRIfa,68.140625,M
1634,2008-08-18,10:16,PM,yXlTFc19,56.148678000000004,M
8198,2008-08-18,10:25,PM,xUZWviv0,69.038981,M
5492,2008-08-18,12:01,PM,n0T9J2U5,76.583629,M
8703,2008-08-18,12:19,PM,puBqkZuM,72.5778,H
1738,2008-08-18,12:22,PM,TE0FUAsR,77.069928,M
9597,2008-08-18,12:51,PM,BbWoq7Am,62.035504,M
5589,2008-08-19,01:16,AM,iPHXUOJN,71.641787,H
2143,2008-08-19,02:02,AM,EA4pPuPk,74.998812,H
2279,2008-08-19,02:50,AM,iNy4u1In,66.49540400000001,M
667,2008-08-19,02:59,AM,Ejr5AM86,80.185971,M
8411,2008-08-19,03:06,AM,EUnNF5ob,64.407067,M
6596,2008-08-19,03:07,AM,nYGYinx8,65.297664,M
5010,2008-08-19,03:22,AM,OQIHElNX,69.365577,M
9536,2008-08-19,03:31,AM,BWYGvh22,71.795516,M
189,2008-08-19,04:00,AM,RLgwSIpp,86.415471,H
6713,2008-08-19,04:07,AM,TpefBKxa,66.727101,M
6398,2008-08-19,04:13,AM,r14i6Aie,69.709313,H
9673,2008-08-19,04:29,AM,EkQlUEOM,87.956565,H
1832,2008-08-19,06:55,AM,0qDQwqVi,72.977028,M
6286,2008-08-19,07:11,AM,C75jvh9s,79.626153,H
685,2008-08-19,08:35,AM,QBIP4Afg,73.50388199999999,M
2114,2008-08-19,10:39,AM,BwTsRoC0,63.343692000000004,M
3284,2008-08-19,11:46,AM,bp0hNDSv,71.197827,H
5327,2008-08-19,11:54,AM,UgMyAcA9,78.040713,M
8070,2008-08-19,12:40,AM,vzTfw8br,87.632879,M
9227,2008-08-19,01:15,PM,KEhQHV9Z,75.74776700000001,M
7150,2008-08-19,01:19,PM,IbyKLPjh,73.933876,M
3385,2008-08-19,01:49,PM,NjYTfXfk,73.716265,H
5362,2008-08-19,02:41,PM,OOA71tpV,84.016053,M
1629,2008-08-19,03:15,PM,PqFmybFz,68.804034,M
7580,2008-08-19,03:18,PM,FUWTrVgw,64.629391,M
669,2008-08-19,03:24,PM,2EpYf3vx,58.370004,M
7773,2008-08-19,03:33,PM,4pcP9vMM,74.180313,M
4517,2008-08-19,03:46,PM,VvYelAHN,47.237192,M
9931,2008-08-19,03:48,PM,yIwHdBYF,66.530005,M
1336,2008-08-19,04:23,PM,UezYgvxH,78.900112,M
3422,2008-08-19,05:58,PM,XOVpu3Wi,80.00424699999999,M
5744,2008-08-19,09:56,PM,TxYUlEuj,48.041457,M
7038,2008-08-19,10:26,PM,hgVQF3jf,78.522511,M
3145,2008-08-19,12:52,PM,0BEBDLVR,77.69655,M
1108,2008-08-19,12:53,PM,I7VzXOiq,68.136887,M
3008,2008-08-20,01:36,AM,KK5rS1gX,93.911649,H
1620,2008-08-20,01:44,AM,gBWOxa3U,82.155919,H
7615,2008-08-20,02:00,AM,jAPdv5TH,65.155785,H
4204,2008-08-20,02:11,AM,880ygH35,64.859604,M
6088,2008-08-20,03:19,AM,BSUuIp3Y,77.503309,M
385,2008-08-20,03:24,AM,pLfk1Cpo,84.17356600000001,M
3029,2008-08-20,04:20,AM,y6kmb84s,56.682315,H
4340,2008-08-20,05:15,AM,1QCev2KO,97.95428199999999,M
1274,2008-08-20,06:41,AM,nxJpJlqf,73.770234,H
7363,2008-08-20,07:35,AM,mmm7RmEo,84.84385,M
7982,2008-08-20,08:58,AM,7FxvScDb,53.640558,M
2851,2008-08-20,10:02,AM,NFOyjtXP,68.922232,H
5959,2008-08-20,10:34,AM,k7l0zN88,72.499033,M
6157,2008-08-20,10:38,AM,PyjO1oFo,88.314996,H
6029,2008-08-20,11:24,AM,OxqOnP8M,53.842332999999996,H
2148,2008-08-20,12:57,AM,fQ4eQE53,71.79916899999999,M
1958,2008-08-20,01:35,PM,dWHLgZmt,74.025002,H
5661,2008-08-20,01:59,PM,GzrkZzfZ,64.117631,M
1211,2008-08-20,02:08,PM,WuBxK41V,65.663505,H
9759,2008-08-20,02:27,PM,QJRPrvLS,74.02574,M
79,2008-08-20,04:04,PM,NrfqknQZ,79.842062,H
6690,2008-08-20,04:08,PM,YnE5ghea,55.230447,M
5264,2008-08-20,05:40,PM,Pi6P6o3O,72.459375,H
3917,2008-08-20,05:52,PM,3FG9jKHS,67.71579200000001,M
522,2008-08-20,06:48,PM,CWOjVdYn,79.907256,M
9128,2008-08-20,09:35,PM,kUMejrzA,74.281598,H
8822,2008-08-20,09:38,PM,z9WJiDkw,52.998825,M
9205,2008-08-20,10:27,PM,bK0MaURv,56.053075,M
2563,2008-08-20,12:53,PM,yO2fuFHX,71.406941,M
9046,2008-08-21,01:45,AM,K863SDCS,67.33663100000001,M
5234,2008-08-21,02:38,AM,jeX6ZlWG,71.723896,M
3163,2008-08-21,02:44,AM,BURj36yq,79.40717099999999,H
2264,2008-08-21,03:05,AM,vXmdTJsx,62.809115000000006,M
7049,2008-08-21,06:17,AM,4xEJObLJ,63.777519999999996,H
9427,2008-08-21,06:46,AM,kGU6JtlP,75.675186,M
7718,2008-08-21,09:46,AM,PS58dCw1,71.96494200000001,M
6512,2008-08-21,12:42,AM,qj7AObCK,93.588368,M
3206,2008-08-21,01:22,PM,WMJhLV6E,72.638052,M
1195,2008-08-21,01:47,PM,GUdmN07E,42.460739000000004,M
6777,2008-08-21,03:05,PM,uLFmsqU9,55.826522,M
4771,2008-08-21,05:26,PM,Zl7oKzXs,72.643027,H
9882,2008-08-21,05:35,PM,rjf9ne4h,66.026155,M
215,2008-08-21,06:12,PM,yO7KcgEs,87.247366,M
4816,2008-08-21,06:17,PM,TAJ3JYAo,67.752669,M
4781,2008-08-21,06:19,PM,Mb7nLCL6,72.130219,M
8955,2008-08-21,07:55,PM,PeJ7hidb,86.821182,M
1761,2008-08-21,09:52,PM,bMbVgiSS,65.362181,M
3783,2008-08-21,10:39,PM,7Ji63Wzm,83.769959,M
2443,2008-08-22,01:48,AM,ZCQ5eUYe,67.652174,H
219,2008-08-22,02:14,AM,snCv1AUD,58.778369999999995,M
5636,2008-08-22,03:12,AM,cWW13mts,52.39878,M
5223,2008-08-22,03:23,AM,hz1v00gr,70.64484399999999,H
6214,2008-08-22,03:58,AM,kmEqN4cI,89.45957,M
6778,2008-08-22,04:49,AM,48m3CFHk,90.598339,M
3575,2008-08-22,05:02,AM,bkfzT03t,72.047866,M
1710,2008-08-22,06:41,AM,S9c3A3xL,60.833321999999995,M
2408,2008-08-22,07:52,AM,b67eliHb,76.24817900000001,M
6071,2008-08-22,09:07,AM,aLHCVAVl,61.852872,M
4025,2008-08-22,10:18,AM,MgBy2sGC,58.054612,H
2836,2008-08-22,10:24,AM,y0ulJ6Hf,64.95288000000001,M
2368,2008-08-22,11:26,AM,QCCQGXRj,76.12620600000001,H
5383,2008-08-22,11:34,AM,cEW7WWIv,74.036438,H
2979,2008-08-22,12:10,AM,KfiDcKqA,58.402818999999994,M
2260,2008-08-22,12:35,AM,Fw2iPjuv,74.057333,M
2600,2008-08-22,01:39,PM,VG19E69n,71.148527,H
8803,2008-08-22,02:48,PM,DTOz7Tfq,72.523957,H
5563,2008-08-22,03:07,PM,d96As1oa,76.147243,H
4870,2008-08-22,03:35,PM,o3xnUNz6,62.543457,M
5720,2008-08-22,05:17,PM,lNdZtsNc,69.411062,M
1853,2008-08-22,06:54,PM,rSyUIyGt,67.139084,M
3965,2008-08-22,07:00,PM,xDY6dsFs,66.029287,M
7643,2008-08-22,07:35,PM,v6OeBDP0,83.659563,H
2250,2008-08-22,08:06,PM,72HwNiew,53.02164200000001,M
1645,2008-08-22,08:30,PM,yuk6AjMw,77.782388,H
207,2008-08-22,08:40,PM,OUogm827,85.643235,M
6782,2008-08-22,09:25,PM,esilr4cF,80.691283,M
6443,2008-08-22,10:51,PM,qkhyxzIx,70.081168,M
4635,2008-08-22,11:40,PM,xO1LJLq5,79.31710799999999,M
3717,2008-08-23,01:39,AM,CbqdNoej,87.979534,H
3246,2008-08-23,02:14,AM,yrYa2GQS,85.04185799999999,M
1132,2008-08-23,03:28,AM,xR5qeWIl,79.022115,M
1651,2008-08-23,05:46,AM,Dl0U0KOe,79.62736899999999,M
9275,2008-08-23,06:05,AM,aVz3OcrZ,89.440557,H
507,2008-08-23,06:40,AM,qDC7w1wq,81.11196899999999,M
5504,2008-08-23,08:05,AM,F8NWCbkb,41.939592,M
6703,2008-08-23,08:18,AM,QNlFtTtY,76.172012,M
1847,2008-08-23,08:27,AM,os1zbNDP,83.124604,H
8123,2008-08-23,09:31,AM,uwkYaw0z,90.38328800000001,H
4309,2008-08-23,09:58,AM,vpDydkrZ,86.34169200000001,H
7369,2008-08-23,10:04,AM,H5odFG2z,84.83183199999999,M
3366,2008-08-23,10:36,AM,m45n4oAU,74.570655,M
3534,2008-08-23,11:51,AM,ipe6cZc0,68.02163399999999,M
3002,2008-08-23,12:32,AM,j8mAmfgD,85.896373,M
9979,2008-08-23,12:35,AM,mNxlG1v0,75.087767,H
6356,2008-08-23,01:17,PM,k9nM4QNB,71.67006500000001,H
6677,2008-08-23,03:14,PM,itsCOPs5,57.553270999999995,M
9457,2008-08-23,03:26,PM,C2QNhRvd,76.77068,M
3694,2008-08-23,03:32,PM,QlpCfBUG,68.029837,M
2145,2008-08-23,03:33,PM,oPUwquyu,79.2549,H
8679,2008-08-23,03:40,PM,UjPY0y4D,60.02869200000001,M
4395,2008-08-23,03:49,PM,X5coISWq,77.11190500000001,M
5270,2008-08-23,04:35,PM,sMEAFEph,74.60266,M
9587,2008-08-23,05:16,PM,w9WX8UXp,86.674088,M
7021,2008-08-23,05:37,PM,mTWe3hQ2,57.111778,M
3493,2008-08-23,06:01,PM,J4P48V4D,76.631518,M
6573,2008-08-23,06:25,PM,PZuv2P2G,83.516214,M
8316,2008-08-23,07:05,PM,cjrBrgAg,78.20704599999999,H
8736,2008-08-23,08:46,PM,Svozfpti,82.234623,M
5836,2008-08-23,10:53,PM,qBRfoGaG,83.856375,M
9679,2008-08-23,11:19,PM,2Xt0NkFd,74.587999,M
6818,2008-08-24,01:05,AM,e3t1JPBr,68.02686,M
711,2008-08-24,02:19,AM,ETRXg3fL,62.561544999999995,M
5321,2008-08-24,04:13,AM,R9K9LL9W,89.601678,H
8943,2008-08-24,04:39,AM,tWKgLJFq,69.805094,M
2618,2008-08-24,07:02,AM,JkSCjmS3,76.523949,M
7268,2008-08-24,08:01,AM,nqAekeRk,87.3269,H
4589,2008-08-24,08:21,AM,LcMlWbcW,86.53296,M
3239,2008-08-24,08:47,AM,JgyEqs5y,77.967309,M
2179,2008-08-24,11:36,AM,6XFagejq,87.191921,M
1404,2008-08-24,11:40,AM,AopdOT84,56.867474,H
5387,2008-08-24,12:24,AM,Kj7VELef,47.503656,M
9242,2008-08-24,12:39,AM,8mIWDPys,54.190052,M
7423,2008-08-24,01:54,PM,rE3SfG2N,56.942098,M
3576,2008-08-24,02:12,PM,AR10CCst,79.603652,M
4901,2008-08-24,04:38,PM,c3HwmD3R,80.661721,M
6735,2008-08-24,05:38,PM,LPPvW8zi,88.66785300000001,H
7660,2008-08-24,06:21,PM,nOMiXsu2,86.122395,H
2035,2008-08-24,07:12,PM,k4PYuHlL,67.031548,M
1212,2008-08-24,07:49,PM,U6FiOLXF,69.468325,M
690,2008-08-24,08:00,PM,xjZjWQAN,76.438438,M
2506,2008-08-24,08:14,PM,9YdqoBWc,73.68174300000001,H
7412,2008-08-24,08:41,PM,EByRLSYz,82.739278,M
2047,2008-08-24,09:51,PM,dQGZwwl7,74.693916,M
1993,2008-08-24,10:32,PM,rDBA4GRL,70.494927,H
8028,2008-08-24,11:45,PM,dlBIHWVp,65.183454,H
384,2008-08-24,12:11,PM,aUFo9tcK,65.003286,M
7006,2008-08-24,12:21,PM,TTdIeL03,60.484898,M
8404,2008-08-24,12:48,PM,7FVzO0JP,70.46690500000001,M
3220,2008-08-25,02:06,AM,8Eeru3Bc,75.130011,H
2338,2008-08-25,02:46,AM,G4gXHqNR,71.606149,M
8230,2008-08-25,04:49,AM,OB2RUM7u,72.07746800000001,H
566,2008-08-25,05:29,AM,8KIXxWwp,70.486289,M
721,2008-08-25,06:43,AM,LFXspDhL,71.615663,M
3925,2008-08-25,07:20,AM,RE3zULMZ,64.144504,M
6953,2008-08-25,08:48,AM,QixvUZak,65.270997,M
2915,2008-08-25,09:06,AM,zf4G05D1,77.50085200000001,H
3364,2008-08-25,09:23,AM,4X0uudry,71.187505,M
6829,2008-08-25,10:29,AM,OSAQvTVb,71.201665,M
2006,2008-08-25,10:31,AM,167ZUuot,80.01732700000001,M
1236,2008-08-25,10:41,AM,nnuRxyoL,77.818435,H
4171,2008-08-25,11:28,AM,ZKzzmJ0X,85.27672,M
3225,2008-08-25,12:58,AM,xH0HdRWh,92.07559599999999,M
6253,2008-08-25,01:13,PM,4ERdIG4t,76.884392,M
163,2008-08-25,02:17,PM,1SQxaT71,73.469889,H
9538,2008-08-25,02:22,PM,JXFLhDSN,87.4628,M
3652,2008-08-25,02:42,PM,e4pVLyXy,79.604614,H
7432,2008-08-25,03:09,PM,4zf6PwmZ,82.635587,M
7358,2008-08-25,03:44,PM,QkHRi9Vu,74.546925,M
3024,2008-08-25,04:24,PM,v0rY9nu7,67.77381700000001,M
2464,2008-08-25,04:32,PM,gLZJqqB4,52.52568,M
2894,2008-08-25,06:06,PM,FF2K7oj4,70.99022099999999,M
4594,2008-08-25,07:11,PM,BVDc1WzU,91.966813,M
7717,2008-08-25,09:55,PM,OhUpqMv1,64.26995,H
5516,2008-08-25,09:56,PM,L5YsSl3d,77.68695600000001,M
5398,2008-08-25,10:20,PM,61epJAYd,74.809783,M
1794,2008-08-25,10:27,PM,49l5UtWR,59.54708299999999,H
4392,2008-08-25,10:42,PM,eE8qOHGk,69.523753,M
5713,2008-08-25,11:06,PM,5AbcCKeE,57.306789,M
6191,2008-08-25,11:10,PM,7mTJBUYj,70.70745699999999,M
9204,2008-08-25,11:32,PM,73gdYdwQ,59.714473999999996,H
8313,2008-08-25,11:57,PM,9XERCIqm,72.122111,M
2812,2008-08-26,01:17,AM,fv4MJ8D1,75.534538,M
7202,2008-08-26,01:19,AM,l4XdKT7f,55.150428000000005,H
4759,2008-08-26,04:45,AM,DlPUjW27,64.53971899999999,H
3587,2008-08-26,04:56,AM,wYTqDldi,67.559624,M
6102,2008-08-26,05:01,AM,gKon9rq6,68.06778,M
7103,2008-08-26,06:13,AM,i1nMAf0N,56.86764599999999,H
1318,2008-08-26,07:24,AM,1IgtIRp1,79.781153,H
709,2008-08-26,08:06,AM,L9JkSZB2,74.03895899999999,H
8817,2008-08-26,08:11,AM,qMpjCSZk,59.434771,H
5092,2008-08-26,09:15,AM,W10mMhIX,75.689619,H
2540,2008-08-26,09:25,AM,8PUex3ya,92.342812,M
3099,2008-08-26,09:38,AM,ENZb62M0,53.46702,M
2815,2008-08-26,09:59,AM,cmkKKU0p,67.488293,H
